name,k_optimal,k_approx,millis
synth-n_500-m_34356-k_200-p_0.2.txt,200,494,271
synth-n_500-m_6745-k_25-p_0.05.txt,25,263,63
synth-n_500-m_6906-k_20-p_0.05.txt,20,286,59
synth-n_500-m_6986-k_30-p_0.05.txt,30,319,62
synth-n_500-m_7195-k_50-p_0.05.txt,50,385,69
synth-n_500-m_7774-k_70-p_0.05.txt,70,434,93
synth-n_500-m_8350-k_100-p_0.05.txt,100,460,81
synth-n_500-m_8412-k_120-p_0.05.txt,120,451,82
synth-n_500-m_8716-k_150-p_0.05.txt,150,464,93
synth-n_700-m_13000-k_25-p_0.05.txt,25,425,158
synth-n_700-m_13374-k_30-p_0.05.txt,30,443,171
synth-n_700-m_13738-k_50-p_0.05.txt,50,575,201
synth-n_700-m_14360-k_70-p_0.05.txt,70,617,190
synth-n_700-m_14970-k_100-p_0.05.txt,100,660,202
synth-n_700-m_15640-k_120-p_0.05.txt,120,664,205
synth-n_700-m_16024-k_150-p_0.05.txt,150,664,220
synth-n_700-m_16823-k_200-p_0.05.txt,200,665,208
synth-n_700-m_26060-k_25-p_0.1.txt,25,569,295
synth-n_700-m_26206-k_30-p_0.1.txt,30,598,261
synth-n_700-m_27622-k_50-p_0.1.txt,50,672,325
synth-n_700-m_28433-k_70-p_0.1.txt,70,681,311
synth-n_700-m_29736-k_100-p_0.1.txt,100,686,313
synth-n_700-m_30695-k_120-p_0.1.txt,120,683,364
synth-n_700-m_31750-k_150-p_0.1.txt,150,684,346
synth-n_700-m_33182-k_200-p_0.1.txt,200,686,347
synth-n_700-m_51621-k_25-p_0.2.txt,25,685,504
synth-n_700-m_52169-k_30-p_0.2.txt,30,692,479
synth-n_700-m_54187-k_50-p_0.2.txt,50,691,527
synth-n_700-m_55984-k_70-p_0.2.txt,70,689,538
synth-n_700-m_58597-k_100-p_0.2.txt,100,694,623
synth-n_700-m_60598-k_120-p_0.2.txt,120,694,636
synth-n_700-m_61751-k_150-p_0.2.txt,150,696,612
synth-n_700-m_64387-k_200-p_0.2.txt,200,690,663
