name,k_optimal,k_approx,millis
synth-n_500-m_34356-k_200-p_0.2.txt,200,200,246
synth-n_500-m_6745-k_25-p_0.05.txt,25,25,36
synth-n_500-m_6906-k_20-p_0.05.txt,20,20,34
synth-n_500-m_6986-k_30-p_0.05.txt,30,30,36
synth-n_500-m_7195-k_50-p_0.05.txt,50,50,52
synth-n_500-m_7774-k_70-p_0.05.txt,70,70,57
synth-n_500-m_8350-k_100-p_0.05.txt,100,100,70
synth-n_500-m_8412-k_120-p_0.05.txt,120,120,74
synth-n_500-m_8716-k_150-p_0.05.txt,150,150,87
synth-n_700-m_13000-k_25-p_0.05.txt,25,25,88
synth-n_700-m_13374-k_30-p_0.05.txt,30,30,88
synth-n_700-m_13738-k_50-p_0.05.txt,50,50,112
synth-n_700-m_14360-k_70-p_0.05.txt,70,70,115
synth-n_700-m_14970-k_100-p_0.05.txt,100,100,133
synth-n_700-m_15640-k_120-p_0.05.txt,120,120,159
synth-n_700-m_16024-k_150-p_0.05.txt,150,150,154
synth-n_700-m_16823-k_200-p_0.05.txt,200,200,201
synth-n_700-m_26060-k_25-p_0.1.txt,25,25,134
synth-n_700-m_26206-k_30-p_0.1.txt,30,30,152
synth-n_700-m_27622-k_50-p_0.1.txt,50,50,178
synth-n_700-m_28433-k_70-p_0.1.txt,70,70,189
synth-n_700-m_29736-k_100-p_0.1.txt,100,100,213
synth-n_700-m_30695-k_120-p_0.1.txt,120,120,228
synth-n_700-m_31750-k_150-p_0.1.txt,150,150,239
synth-n_700-m_33182-k_200-p_0.1.txt,200,200,291
synth-n_700-m_51621-k_25-p_0.2.txt,25,25,269
synth-n_700-m_52169-k_30-p_0.2.txt,30,30,280
synth-n_700-m_54187-k_50-p_0.2.txt,50,50,283
synth-n_700-m_55984-k_70-p_0.2.txt,70,70,304
synth-n_700-m_58597-k_100-p_0.2.txt,100,100,363
synth-n_700-m_60598-k_120-p_0.2.txt,120,120,380
synth-n_700-m_61751-k_150-p_0.2.txt,150,150,426
synth-n_700-m_64387-k_200-p_0.2.txt,200,200,509
