name,k_optimal,k_approx,millis
synth-n_400-m_19735-k_70-p_0.2.txt,70,73,16
synth-n_400-m_20559-k_100-p_0.2.txt,100,105,33
synth-n_400-m_21181-k_120-p_0.2.txt,120,125,22
synth-n_400-m_21916-k_150-p_0.2.txt,150,155,30
synth-n_400-m_4229-k_20-p_0.05.txt,20,20,5
synth-n_400-m_4312-k_15-p_0.05.txt,15,15,4
synth-n_400-m_4511-k_25-p_0.05.txt,25,25,4
synth-n_400-m_4551-k_30-p_0.05.txt,30,30,5
synth-n_400-m_4714-k_50-p_0.05.txt,50,56,6
synth-n_400-m_5045-k_70-p_0.05.txt,70,78,9
synth-n_400-m_5336-k_100-p_0.05.txt,100,114,11
synth-n_400-m_5606-k_120-p_0.05.txt,120,136,10
synth-n_400-m_8510-k_15-p_0.1.txt,15,15,4
synth-n_400-m_8590-k_20-p_0.1.txt,20,20,5
synth-n_400-m_8815-k_25-p_0.1.txt,25,26,6
synth-n_400-m_9014-k_30-p_0.1.txt,30,30,10
synth-n_400-m_9687-k_50-p_0.1.txt,50,54,13
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,151,7547
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,205,9402
synth-n_4000-m_427463-k_150-p_0.05.txt,150,168,1813
synth-n_4000-m_437663-k_200-p_0.05.txt,200,214,2108
synth-n_4000-m_852262-k_150-p_0.1.txt,150,158,3450
synth-n_4000-m_868734-k_200-p_0.1.txt,200,204,4941
synth-n_50-m_139-k_5-p_0.1.txt,1,1,1
synth-n_50-m_143-k_10-p_0.1.txt,5,5,0
synth-n_50-m_164-k_15-p_0.1.txt,9,10,1
synth-n_50-m_169-k_20-p_0.1.txt,9,9,1
synth-n_50-m_269-k_5-p_0.2.txt,5,5,1
synth-n_50-m_293-k_10-p_0.2.txt,10,10,1
synth-n_50-m_325-k_15-p_0.2.txt,15,17,0
synth-n_50-m_343-k_20-p_0.2.txt,19,23,1
synth-n_50-m_72-k_5-p_0.05.txt,2,2,1
synth-n_50-m_84-k_10-p_0.05.txt,1,1,1
synth-n_50-m_92-k_20-p_0.05.txt,2,2,1
synth-n_50-m_95-k_15-p_0.05.txt,4,4,0
synth-n_500-m_13283-k_20-p_0.1.txt,20,20,9
synth-n_500-m_13672-k_25-p_0.1.txt,25,27,11
synth-n_500-m_13710-k_30-p_0.1.txt,30,37,12
synth-n_500-m_14453-k_50-p_0.1.txt,50,52,14
synth-n_500-m_15273-k_70-p_0.1.txt,70,77,16
synth-n_500-m_15985-k_100-p_0.1.txt,100,102,19
synth-n_500-m_16565-k_120-p_0.1.txt,120,126,23
synth-n_500-m_17327-k_150-p_0.1.txt,150,159,24
synth-n_500-m_26431-k_20-p_0.2.txt,20,22,19
synth-n_500-m_26954-k_25-p_0.2.txt,25,28,20
synth-n_500-m_27136-k_30-p_0.2.txt,30,31,37
synth-n_500-m_28432-k_50-p_0.2.txt,50,52,29
synth-n_500-m_29623-k_70-p_0.2.txt,70,76,26
synth-n_500-m_31513-k_100-p_0.2.txt,100,100,37
synth-n_500-m_32243-k_120-p_0.2.txt,120,130,38
synth-n_500-m_33353-k_150-p_0.2.txt,150,154,42
synth-n_500-m_34356-k_200-p_0.2.txt,200,202,54
synth-n_500-m_6745-k_25-p_0.05.txt,25,27,5
synth-n_500-m_6906-k_20-p_0.05.txt,20,20,5
synth-n_500-m_6986-k_30-p_0.05.txt,30,31,6
synth-n_500-m_7195-k_50-p_0.05.txt,50,54,8
synth-n_500-m_7774-k_70-p_0.05.txt,70,94,12
synth-n_500-m_8350-k_100-p_0.05.txt,100,112,14
synth-n_500-m_8412-k_120-p_0.05.txt,120,133,21
synth-n_500-m_8716-k_150-p_0.05.txt,150,162,19
synth-n_700-m_13000-k_25-p_0.05.txt,25,25,12
synth-n_700-m_13374-k_30-p_0.05.txt,30,33,18
synth-n_700-m_13738-k_50-p_0.05.txt,50,57,20
synth-n_700-m_14360-k_70-p_0.05.txt,70,76,27
synth-n_700-m_14970-k_100-p_0.05.txt,100,107,26
synth-n_700-m_15640-k_120-p_0.05.txt,120,126,41
